,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader
496,126,Bowie State University,Communication,1.6,Ephraim Okoro,4.2,31,80%,,,1,3,1,5,4,3,,1,,1,,3,9,4,1,3,,2
497,126,Bowie State University,Biology,4.3,Uvetta Dozier,1.9,31,N/A,1,1,,1,1,,11,,,1,,,,1,1,,3,,,13
498,126,Bowie State University,History,2.4,David Reed,4.2,31,57%,,3,7,,1,,2,4,,,7,4,2,,,3,2,,,1
499,126,Bowie State University,English,4.0,Brenda Doharris,3.0,30,N/A,,,,1,,,,2,,,2,,,,,,,,,4
500,126,Bowie State University,English,3.1,Isiah Ayafor,2.2,27,11%,,,1,,,,1,,,,,,3,,2,,4,5,,6
501,126,Bowie State University,History,2.8,Karen Cook-Bell,4.0,27,75%,7,3,2,3,7,5,5,10,,,,2,1,,5,,1,,1,6
502,126,Bowie State University,Psychology,3.4,Ayanna Lynch,3.5,27,29%,,,,1,2,1,9,3,,2,,3,3,5,5,2,1,1,2,9
503,126,Bowie State University,Philosophy,1.6,Frederick Mills,4.8,26,80%,,2,,3,5,,,3,1,,4,3,,,1,3,1,,1,1
504,127,Bowling Green State University,Sociology,3.6,Donna Kauffman,2.7,145,42%,,4,5,,3,3,5,1,12,,3,3,20,,3,4,35,,7,31
505,127,Bowling Green State University,Recreational Therapy,3.0,Travis Heggie,4.8,144,100%,14,49,,17,,,2,5,1,,13,34,,,8,53,30,,,1
506,127,Bowling Green State University,Business,1.7,Gene Poor,3.6,112,82%,1,14,1,2,1,6,,4,,,9,19,8,7,3,9,5,4,,1
507,127,Bowling Green State University,Science,2.5,Matthew Partin,3.7,92,31%,2,1,,,4,18,8,,7,6,2,1,14,4,2,1,7,,12,6
508,127,Bowling Green State University,Business,3.6,Leigh Devine,2.9,86,50%,1,,,4,,,,1,3,2,,,5,4,1,1,11,,4,16
509,127,Bowling Green State University,Biology,2.5,Tamera Wales,4.1,85,71%,4,5,,5,7,2,4,3,3,,3,,5,,3,4,3,,1,6
510,127,Bowling Green State University,History,2.8,Ian Mladjov,3.7,82,N/A,,2,,,,3,,,,,4,,4,,1,4,5,1,,4
511,127,Bowling Green State University,Psychology,3.6,Russell A. Matthews,3.8,82,79%,2,2,,,15,16,10,2,11,,21,2,27,8,3,7,31,,9,35
512,127,Bowling Green State University,Economics,4.2,Abiye Alamina,2.5,78,39%,1,1,3,2,3,4,1,2,1,,1,1,6,11,8,2,18,,2,22
513,127,Bowling Green State University,Chemistry,4.1,Peter Blass,2.6,75,56%,2,,,2,1,,5,5,1,,2,,11,10,4,1,14,,2,15
514,127,Bowling Green State University,Geography,4.1,Arthur Samel,3.1,73,23%,,,1,,,,2,1,,2,,,5,2,5,,5,,2,6
515,127,Bowling Green State University,English,1.7,Ann Westrick,4.9,72,100%,2,,,14,9,,,17,,,13,,,1,,14,3,,,
516,127,Bowling Green State University,Sociology,3.2,Laura Sanchez,3.0,71,40%,,1,,,1,3,5,4,1,1,2,2,6,1,1,1,2,,,9
517,127,Bowling Green State University,Economics,3.9,Andrea Schneider,3.9,71,50%,5,5,1,15,1,,6,7,3,1,,,10,2,8,9,16,,6,31
518,127,Bowling Green State University,Science,2.9,Glenn Tiede,3.9,69,56%,,4,4,7,4,,,3,5,,1,,9,,,7,9,,2,3
519,127,Bowling Green State University,Health Science,3.2,Staci Freeworth,4.2,68,78%,1,4,9,10,6,8,8,3,,11,2,7,12,2,15,6,8,,2,4
520,127,Bowling Green State University,Psychology,3.3,Mary Hare,2.3,66,31%,,,,2,,4,14,1,6,,,,14,,3,3,7,,3,14
521,127,Bowling Green State University,English,3.8,Heath Diehl,4.3,63,79%,,,,1,1,,15,13,3,3,1,1,1,1,5,3,1,,,13
522,127,Bowling Green State University,Business,3.6,Patti Hanna-Garlitz,2.8,63,50%,2,1,,,3,,2,1,1,,,2,,5,2,2,3,1,,14
523,127,Bowling Green State University,Philosophy,2.6,Ian Young,4.0,63,90%,,3,1,5,2,1,2,2,2,,1,3,8,,5,2,4,2,1,3
524,128,Bradley University,Education,1.3,Paul Kasambira,3.5,117,100%,1,1,,4,,,,,2,,2,2,1,,1,2,,,,1
525,128,Bradley University,Theology,2.3,Daniel Getz,4.7,114,80%,1,3,,5,1,4,1,1,1,,4,6,1,,,5,2,,,
526,128,Bradley University,Biology,3.2,Ted Fleming,4.1,107,55%,3,2,1,2,,2,,2,,1,,,4,,2,3,9,,2,3
527,128,Bradley University,Communication,3.0,Chris Kasch,3.7,102,50%,1,,1,3,6,,7,12,,1,,,,,5,3,,,1,4
528,128,Bradley University,Mathematics,3.9,George Szeto,1.7,100,N/A,,,,,,,,,,,,,1,,,,2,,,2
529,128,Bradley University,Mathematics,4.6,Michael Lang,2.3,89,60%,1,,4,1,,,1,,,,,,2,2,,,7,,1,8
530,128,Bradley University,Sociology,3.4,Bernard Zant,2.5,86,17%,,,,1,,,7,,5,,,,6,,1,2,3,2,5,5
531,128,Bradley University,Accounting,2.8,Paul Wayvon,3.2,85,17%,,,,1,2,1,1,,2,,1,,2,2,1,,6,,1,7
532,128,Bradley University,Mathematics,2.9,Anthony Bedenikovic,4.9,84,100%,2,6,,5,,,,,,,1,3,,2,,4,,,,1
533,128,Bradley University,Mathematics,3.0,Larry Xue,2.5,83,31%,2,,,3,5,,2,,4,,2,1,6,3,,3,5,,,2
534,128,Bradley University,Communication,3.2,Ali Zohoori,3.2,81,40%,,,,,,1,1,1,1,,,,5,,1,,6,2,,4
535,128,Bradley University,Accounting,3.3,Shondra Johnson,2.8,81,50%,,,,1,1,,6,,1,,,,2,2,5,,8,,,7
536,128,Bradley University,Geology,3.8,Merrill Foster,2.2,80,N/A,,,,,1,1,,,,,,,5,2,,,4,,,5
537,128,Bradley University,History,3.4,John Williams,3.9,79,40%,,2,,1,,1,5,2,,,,,1,2,,,3,1,,3
538,128,Bradley University,Mathematics,1.9,Mary Jane Sterling,4.5,79,N/A,,,,1,1,,,1,,,,,,,,,,,,
539,128,Bradley University,Mathematics,4.2,Mathew Timm,2.9,78,54%,5,,,,,,1,3,2,,1,,1,5,,,5,,2,9
540,128,Bradley University,Chemistry,3.6,Dean Campbell,3.4,76,60%,,,2,2,,,,,,,,,1,2,,,5,,1,6
541,128,Bradley University,Communication,1.9,Laura Garfinkel,4.6,75,N/A,,,,,,,,,,,,,,,,,,,,
542,128,Bradley University,English,3.4,Seth Katz,3.7,75,80%,,3,2,2,2,,1,6,,,2,2,1,4,,4,,,1,2
543,128,Bradley University,Economics,2.4,Kevin M. O'Brien,3.8,75,100%,2,1,,1,1,,1,2,3,,2,,5,,1,1,1,,,1
544,129,Brandeis University,Economics,2.4,Harry (Michael) Coiner,4.7,75,100%,1,18,,4,2,4,,2,,,15,6,,3,,12,,,,
545,129,Brandeis University,Philosophy,1.5,Eli Hirsch,4.7,71,N/A,,4,,1,,3,4,,,,2,1,1,,2,4,,,,2
546,129,Brandeis University,Philosophy,2.0,Andreas Teuber,3.3,63,58%,3,4,,1,1,7,3,3,7,,14,7,6,,6,3,,5,,1
547,129,Brandeis University,Economics,3.6,Can Erbil,4.6,50,N/A,,,,,,,,,,,,,,,,,,,,
548,129,Brandeis University,Chemistry,4.0,Claudia Novak,3.6,45,67%,1,5,,1,1,,8,5,,,,2,1,2,5,13,9,,2,18
549,129,Brandeis University,English Language & Literature,2.3,William Flesch,3.8,44,N/A,,3,,,,,2,1,,,2,3,,,1,2,,,,
550,129,Brandeis University,Chemistry,3.6,Milos Dolnik,3.3,43,29%,1,,,2,1,,,,,,1,,7,4,,,,1,,7
551,129,Brandeis University,Computer Science,3.7,Antonella Di Lillo,3.5,35,50%,,5,,4,4,1,1,2,1,,5,1,3,9,2,5,5,,2,19
552,129,Brandeis University,American Studies,2.1,"Jacob ""Jerry"" Cohen",3.4,33,N/A,,,,,,,,1,,,,,1,,,1,,2,,
553,129,Brandeis University,Computer Science,2.1,Timothy Hickey,3.8,31,57%,1,,,3,3,,1,3,2,7,,2,2,1,2,5,,,,
554,129,Brandeis University,Chemistry,3.4,Barry Snider,3.0,30,N/A,,,,,,,,,,,,1,,,,1,,,,
555,129,Brandeis University,Science,4.7,Judith Herzfeld,1.8,29,N/A,,,,,,,,,,,,,,,,,,,,
556,129,Brandeis University,Near Eastern Studies,3.5,Joseph Lumbard,4.7,29,N/A,,1,,,,,,1,,,,1,,,1,1,,,,
557,129,Brandeis University,Judaic Studies,4.3,Marc Brettler,2.6,28,N/A,,1,,1,,,2,,,,,,,,,,1,,,
558,129,Brandeis University,Psychology,2.4,Ellen Wright,3.3,28,33%,,,,2,,6,2,1,1,,6,2,3,1,1,3,1,,1,1
559,129,Brandeis University,Anthropology,2.7,Janet McIntosh,4.8,26,N/A,1,4,,3,2,,3,2,,,1,5,1,,3,3,1,,,1
560,129,Brandeis University,Anthropology,2.6,Sarah Lamb,4.3,25,N/A,,1,,1,,,2,2,,,,,,1,,3,,,,
561,129,Brandeis University,American Studies,3.3,Daniel Breen,4.3,25,100%,4,15,,4,,,,4,1,,3,7,,,,10,,1,,1
562,129,Brandeis University,Science,3.3,Neil Simister,3.0,24,N/A,,,,1,1,,2,,1,,,,1,,,1,,,,
563,129,Brandeis University,History,3.0,Alice Kelikian,3.6,24,N/A,,,,1,,,,,,,1,1,1,,,,,,,
564,130,Brenau University,Business,3.5,Bryan Lagalo,4.5,57,N/A,,,,,,,,,,,,,,,,,,,,
565,130,Brenau University,English,3.8,Winter Elliott,4.0,28,63%,1,,1,,1,1,8,3,,,,,1,,2,1,,1,,6
566,130,Brenau University,Women's Studies,4.6,Heather Casey,4.5,23,86%,,,,1,,1,3,4,,1,4,3,1,,2,4,,1,,2
567,130,Brenau University,English,4.2,Kathryn Locey,2.8,21,N/A,,,,,,,1,1,,,,,,2,1,,,1,,3
568,130,Brenau University,Chemistry,3.3,Joseph Greene,2.8,21,N/A,,,,1,1,,,,,,1,,2,,1,,1,,,2
569,130,Brenau University,History,2.0,Gnimbin Ouattara,4.5,21,100%,1,2,,4,2,1,2,2,,,2,,,,4,3,,,,
570,130,Brenau University,Business,3.4,Humnath Panta,4.6,19,75%,5,7,,2,2,,1,3,,,,9,,2,1,6,,,1,
571,130,Brenau University,Theater,3.9,Gay Hammond,4.2,17,N/A,,1,,,,,1,,,,1,1,1,,,1,,,,
572,130,Brenau University,Nursing,4.0,Keeta Wilborn,3.6,17,N/A,,,,,,,1,,,,,,,,,1,,,,1
573,130,Brenau University,Psychology,2.5,Perry Daughtry,4.2,17,67%,1,2,1,2,1,,,2,2,,5,2,1,,,3,,,,1
574,130,Brenau University,Business,4.2,William Haney,3.1,15,N/A,,,,1,,,,,,,,,,,,1,,,,
575,130,Brenau University,History,1.8,James Southerland,4.4,15,N/A,,,,,,,,,,,,,,,,,,,,
576,130,Brenau University,Chemistry,3.3,Carolyn Giberson,4.7,15,N/A,,1,,1,,,,,,,,,,,,1,,,,1
577,130,Brenau University,English,3.1,Jay Gaspar,4.4,13,N/A,,,,,,,,,,,,,,,,,,,,
578,130,Brenau University,English,3.9,Deborah Dobkins,4.6,13,N/A,,,,,,,,1,,,,1,,,,,,,,1
579,130,Brenau University,Law,2.5,Ken Frank,4.2,13,N/A,1,,,1,,,1,,,1,1,1,1,,2,2,1,2,,2
580,130,Brenau University,Nursing,4.0,Laura Wallace,3.2,13,N/A,,1,,,,,2,,,1,,,,3,,,2,,2,5
581,130,Brenau University,Business,4.0,Gregory Chase,3.3,12,N/A,,,,,,,,,,,,,,,,,,,,
582,130,Brenau University,Theater,2.5,Ann Demling,3.2,12,N/A,,,,,,,,,,,,,1,,1,1,,,,
583,130,Brenau University,Biology,2.5,Randy May,2.2,12,N/A,,,,,,,,,,,,,,,,,,,,
584,131,Brescia University,English,3.5,David Bartholomy,4.2,31,N/A,,,,1,,,,,,,,1,,,,1,,,,
585,131,Brescia University,English,4.4,Ellen Dugan- Barrette,3.5,21,N/A,1,,1,,,,1,,,,,,,2,,,1,,,
586,131,Brescia University,Psychology,3.2,Jubemi Ogisi,3.3,19,N/A,,,,,1,1,,,,,3,,,,,1,2,,,
587,131,Brescia University,Social Work,3.9,Nancy Keeton,2.7,17,56%,1,,,1,1,,,2,1,,,1,2,3,5,4,2,1,,3
588,131,Brescia University,Social Work,2.8,Tim Nugent,4.8,16,89%,,2,,3,3,,,9,,,,6,,1,2,6,,1,,1
589,131,Brescia University,Fine Arts,2.4,David Stratton,2.5,14,N/A,,,,,,,,,,,,,,,,,,,,
590,131,Brescia University,English,3.3,Craig Barrette,4.2,11,N/A,,,,,,,,,,,,,,,,,,,,
591,131,Brescia University,English,3.7,Vicki Combs,2.4,11,N/A,,,,,,,,,,,,,,,,,,,,
592,131,Brescia University,History,4.5,Frances Brown,3.8,11,N/A,,,,,,,,,,,,,,,,,,,,
593,131,Brescia University,Social Work,2.6,Summer Bell,4.2,11,100%,1,,,3,1,,2,3,,,,2,,2,6,3,,,,
594,131,Brescia University,Religion,3.0,Lisa Gulino,4.0,11,90%,3,,,3,3,,2,7,,,,8,,,3,1,1,,,
595,131,Brescia University,Psychology,2.6,Vicki Tinsley,4.3,9,N/A,,,,,,,,,,,,,,,,,,,,
596,131,Brescia University,Fine Arts,2.4,Monty Helm,4.9,9,N/A,,,,,,,,,,,,,,,,,,,,
597,131,Brescia University,Fine Arts,2.8,Diane Taylor,4.0,9,N/A,,,,1,,,,,,,1,1,,,,,,,,
598,131,Brescia University,Languages,4.1,Serena Williams,3.4,9,N/A,,,,,,,,1,,,,,,,,,1,,,
599,131,Brescia University,Theology,3.0,Leonard Alvey,2.9,8,N/A,,,,,,,,,,,,,,,,,,,,
600,131,Brescia University,Economics,4.4,Sally Asefa,2.9,8,N/A,,,,,,,,,,,,,,,,,,,,
601,131,Brescia University,Religion,3.7,Stuart Squires,3.7,8,N/A,,2,,,,,2,,,,,1,,1,2,4,1,,,5
602,131,Brescia University,Business,4.3,James Garvin,2.0,7,N/A,,,,,,,,,,,,,,,,,,,,
603,131,Brescia University,Theater,2.3,Belinda Thomson,3.9,7,N/A,,,,,,,,,,,,,,,,,,,,
604,132,Briar Cliff University,Theater,2.3,Richard Poole,3.2,13,N/A,,,,,,,,,,,1,1,1,,,,,,,
605,132,Briar Cliff University,Philosophy,2.8,Paul Ermak,2.3,12,N/A,,,,,,,1,,,,,,,,,,1,,,
606,132,Briar Cliff University,English,3.4,Jeanne Emmons,4.3,9,N/A,,,,,,,,,,,,,,,,,,,,
607,132,Briar Cliff University,English,4.4,Tricia Currans-Sheehan,3.2,9,N/A,,,,,,,2,,,,,,1,,,,1,2,,4
608,132,Briar Cliff University,Communication,2.4,Michael Crowley,4.8,8,N/A,,,,1,,,,1,,,,,1,,,,,,,
609,132,Briar Cliff University,English,2.3,Phil Hey,3.1,8,N/A,,,,,,,,,,,,,,,,,,,,
610,132,Briar Cliff University,Biology,3.9,Candice Coffin,3.6,8,N/A,,,,,,,,,,,,,,,,1,1,,,1
611,132,Briar Cliff University,History,3.7,Eric Juhnke,4.3,6,N/A,,,1,,,,2,1,,,,,1,,1,,,,,2
612,132,Briar Cliff University,Psychology,2.7,Regan Murray,4.5,6,N/A,,,,2,,,1,2,,,,,,,1,1,1,,,
613,132,Briar Cliff University,Biology,3.3,Ted Wilson,5.0,3,N/A,,,,,,,,,,,,,,,,,,,,
614,132,Briar Cliff University,Sociology,3.3,Wendy Brame,5.0,3,N/A,,,,,,,,,,,,,,,,,,,,
615,132,Briar Cliff University,English,3.0,Adam Frisch,2.8,2,N/A,,,,,,,,,,,,,,,,,,,,
616,132,Briar Cliff University,History,5.0,William Prigge,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,
617,132,Briar Cliff University,Health Science,3.5,Michael Kushnick,5.0,2,N/A,1,,,1,,,,,,,,1,,,,1,1,,,
618,132,Briar Cliff University,Chemistry,3.0,Bryan Theodore,4.5,1,N/A,,,,,,,,,,,,,,,,,,,,
619,132,Briar Cliff University,Music,4.0,Sean Burton,4.0,1,N/A,,,,,,,,,,,,,,,,,,,,
620,132,Briar Cliff University,Philosophy,3.0,Stephen Brown,4.0,1,N/A,,,,,,,,,,,,,,,,,,,,
621,132,Briar Cliff University,Theater,4.0,Samuel Shanks,5.0,1,N/A,,,,,,,,,,,,,,,,,,,,
622,132,Briar Cliff University,Communication,1.0,Kristen Perez,5.0,1,N/A,,,,,,,,1,,,,,1,,1,,,,,
623,132,Briar Cliff University,Mathematics,3.0,Lucas Kramer,1.0,1,N/A,,,,,,,,,,,,,,1,,,,,,
624,133,Bridgewater College,Writing,2.9,Maryann Wolfe,2.5,64,40%,,,,,1,,2,2,,,,,,,,,1,4,,1
625,133,Bridgewater College,Psychology,4.0,Brian Kelley,3.9,55,N/A,,1,,,,,3,,,,3,1,,,1,3,2,,,4
626,133,Bridgewater College,Psychology,3.4,Randy Young,3.5,47,N/A,,,,,1,,,,,,1,1,,,,,,1,,1
627,133,Bridgewater College,Fine Arts,3.4,Nan Covert,3.8,41,N/A,1,,,4,,,,2,,,,,,,1,2,1,,,
628,133,Bridgewater College,Political Science,3.8,Jim Josefson,3.9,39,N/A,,2,,,,,3,1,1,,1,,,,,1,1,,,2
629,133,Bridgewater College,Philosophy,4.2,William Abshire,4.2,34,N/A,,,,,,,4,,1,,,,,,4,,1,,,4
630,133,Bridgewater College,English,3.9,Catherine Elick,2.5,31,N/A,,,,,,,1,1,,,,,,1,,,,,,
631,133,Bridgewater College,English,1.8,Anita Cook,4.3,31,N/A,,,,,,,,,,,,,,,,,,,,
632,133,Bridgewater College,Communication,2.9,Jeff Pierson,4.5,31,N/A,,,,,,,,,,,,,,,,,,,,
633,133,Bridgewater College,Political Science,3.2,Jamie Frueh,4.3,30,N/A,,,,,,,3,,1,,,,2,,,,1,1,,
634,133,Bridgewater College,Biology,4.1,Robyn Puffenbarger,3.3,30,N/A,1,,1,,,,4,1,,,,,1,,1,,2,,1,5
635,133,Bridgewater College,Biology,2.9,Stephen Baron,3.5,29,75%,2,1,,,1,3,,3,,,,,2,,,2,4,,2,2
636,133,Bridgewater College,English,3.7,Philip O'Mara,2.9,27,N/A,,,,,,,,,,,,,,,,,,,,
637,133,Bridgewater College,Science,3.0,Gavin Lawson,4.8,26,N/A,,3,,2,2,1,,1,,,1,,,,,1,1,,,
638,133,Bridgewater College,Mathematics,2.2,Verne Leininger,4.5,25,N/A,,,3,1,2,,,,,,2,,,1,,5,,,,1
639,133,Bridgewater College,Biology,2.9,Michael Hensley,4.4,24,N/A,,,,,,,,,,,,,,,,,,,,
640,133,Bridgewater College,Chemistry,4.5,Erich Brumbaugh,1.8,24,N/A,,,,,,,,,,,,,,,,,,,,
641,133,Bridgewater College,Theology,3.6,Steve Watson,4.2,24,N/A,,,,,,,,,,,,,,,,,,,,
642,133,Bridgewater College,Mathematics,2.8,Jim Bowling,4.4,24,N/A,2,,,2,,,,,2,,3,,3,,,1,,,,
643,134,Bridgewater State University,Mathematics,3.0,Mahmoud El-Hashash,2.9,155,82%,2,1,,10,7,2,,5,2,,3,3,1,3,,3,4,1,1,3
644,134,Bridgewater State University,English,2.9,Shawn Connor,4.0,153,90%,8,24,,15,17,,42,42,5,1,24,19,22,32,31,48,11,8,,15
645,134,Bridgewater State University,Psychology,4.1,Orlando Olivares,2.5,142,17%,,2,7,,5,,23,,5,,1,1,13,2,1,,20,,9,29
646,134,Bridgewater State University,Accounting,4.6,Kathleen Sevigny,2.7,136,N/A,1,,1,,,,2,3,,,1,,,3,,2,2,,1,5
647,134,Bridgewater State University,Social Science,2.8,Kim MacInnis,3.5,131,75%,,2,,3,4,,3,8,,1,,,,1,5,5,1,,,2
648,134,Bridgewater State University,Art History,3.7,Beatrice St.Laurent,2.0,130,33%,,,,1,,,4,1,1,12,1,1,,2,5,,8,3,,1
649,134,Bridgewater State University,English,3.5,James Crowley,4.8,125,82%,,9,,3,2,,3,6,1,,5,5,,,6,15,11,,1,6
650,134,Bridgewater State University,Psychology,2.7,Jeffrey Nicholas,4.7,125,94%,1,3,,7,6,,2,4,3,,6,1,,,,8,2,,5,2
651,134,Bridgewater State University,Psychology,3.1,Margaret Johnson,3.9,122,67%,,4,,8,3,4,8,5,1,1,,2,6,,1,3,6,,1,8
652,134,Bridgewater State University,History,3.7,Keith Lewinstein,3.0,121,N/A,,,,,,,2,1,1,,,,2,,,1,4,1,,2
653,134,Bridgewater State University,Accounting,4.3,Harold Silverman,3.3,119,N/A,,,4,2,,,8,1,,,1,,,,9,,6,,,9
654,134,Bridgewater State University,History,2.9,Phillip Silvia,3.9,119,88%,1,9,,8,7,7,6,3,1,,4,10,7,,,11,4,,,1
655,134,Bridgewater State University,History,3.9,Michael Ierardi,3.0,118,N/A,,,,,,,10,,6,,1,,13,,,,4,,,6
656,134,Bridgewater State University,Communication,3.4,Robert Burns,4.7,114,86%,,,,23,1,,1,31,,3,,29,,,6,26,5,,,1
657,134,Bridgewater State University,Accounting,4.0,Shannon Donovan,2.7,113,40%,,,,,5,,3,2,1,2,,,6,9,,2,3,1,,8
658,134,Bridgewater State University,Marketing,4.6,Sylvia Keyes,1.5,112,N/A,,,,,,,1,,,,,,,,,,,,,1
659,134,Bridgewater State University,Political Science,3.2,Mark Kemper,3.2,111,32%,,1,12,,1,,10,,6,,2,,5,,8,1,5,,,7
660,134,Bridgewater State University,Anthropology,4.2,Diana Fox,2.8,110,N/A,1,1,,,,2,,6,,1,,3,,,2,2,,,,
661,134,Bridgewater State University,Psychology,3.4,Susan Todd,4.3,108,73%,4,1,,4,5,2,3,3,,,,2,6,2,2,3,,,1,1
662,134,Bridgewater State University,Anthropology,3.4,Elise Brenner,3.2,107,N/A,,1,,,,1,4,1,,,1,,,1,,,1,1,,3
663,135,Brigham Young University,Finance,3.4,Jim Brau,4.2,5318,92%,246,858,9,677,883,69,417,153,689,1,1022,2451,297,110,80,1354,983,1,1450,504
664,135,Brigham Young University,Family Life,2.7,Edward Jeffrey Hill,4.4,2888,93%,95,783,1,906,707,996,144,95,35,,400,1123,137,278,150,804,103,221,114,107
665,135,Brigham Young University,Religion,2.2,Mark Ogletree,4.4,896,89%,79,236,,205,212,208,42,28,32,,415,273,53,14,28,130,190,,43,7
666,135,Brigham Young University,Family Studies,2.5,Tamara Hill,4.6,715,96%,12,459,7,213,81,10,114,19,11,10,151,439,14,14,37,163,112,20,2,20
667,135,Brigham Young University,Economics,4.2,Jim Kearl,3.8,535,61%,1,75,,1,10,,36,1,22,,7,32,14,55,3,31,39,4,33,65
668,135,Brigham Young University,Religion,2.8,Todd Parker,4.0,475,59%,3,34,,10,33,,53,4,5,,30,35,13,13,5,23,46,1,10,19
669,135,Brigham Young University,Religion,3.5,Byron Merrill,3.8,460,60%,1,51,2,18,7,,59,2,9,,3,46,27,2,3,25,55,,30,33
670,135,Brigham Young University,Religion,2.5,Tyler Griffin,4.5,425,82%,1,140,,62,22,,13,6,5,2,53,158,13,16,13,57,61,2,9,21
671,135,Brigham Young University,Geography,3.3,Jill Knapp,3.8,424,79%,5,50,12,85,58,49,177,11,7,,,43,85,37,67,37,84,10,33,22
672,135,Brigham Young University,Social Science,2.9,Larry Nelson,4.6,353,84%,1,104,,24,11,,31,1,20,,10,98,9,1,,34,17,8,13,5
673,135,Brigham Young University,Church History,1.3,Randy Bott,4.8,341,N/A,1,1,,1,,,,,,,,3,,,,2,,,,
674,135,Brigham Young University,Religion,2.4,Hank Smith,4.8,320,94%,3,146,,40,28,,24,3,3,,173,116,5,1,2,41,28,1,9,9
675,135,Brigham Young University,Religion,2.1,Stanley Johnson,4.3,292,N/A,,20,,10,5,,4,,,,20,33,,,3,14,15,,,2
676,135,Brigham Young University,Religion,2.2,Jeff Marsh,4.0,279,N/A,,7,,,,2,4,,,,3,6,,,,6,3,,,
677,135,Brigham Young University,Religion,2.2,Keith Wilson,4.2,274,71%,3,36,54,44,8,,20,8,7,,17,47,13,3,6,19,35,,4,10
678,135,Brigham Young University,Accounting,3.2,Earl Stice,4.7,260,95%,3,27,,8,15,,10,1,1,,41,4,3,16,2,12,9,,10,2
679,135,Brigham Young University,Music,1.7,Jaren Hinckley,4.4,252,91%,4,13,,9,46,23,5,18,2,,20,8,6,7,3,9,7,,1,5
680,135,Brigham Young University,Chemistry,3.7,Steven Wood,3.9,248,63%,2,17,,14,13,,4,1,4,,34,16,5,21,,15,14,,17,19
681,135,Brigham Young University,Theater,2.4,Ron Wilkinson,4.5,247,94%,9,4,,23,22,43,,55,1,1,2,26,2,,14,18,7,,,9
682,135,Brigham Young University,Chemistry,3.8,Jeffrey Ha Macedone,3.8,240,68%,4,27,,8,9,1,9,7,1,1,23,9,3,19,5,8,26,,29,25
683,136,Brigham Young University - Hawaii,Science,2.4,Benjamin R Jordan,4.6,96,83%,,7,,3,4,4,,1,,,3,4,,1,,2,2,,1,2
684,136,Brigham Young University - Hawaii,Accounting,3.3,David Waite,5.0,90,100%,13,32,,33,9,,2,31,,4,16,39,,4,10,46,1,,1,3
685,136,Brigham Young University - Hawaii,Intercultural Studies,3.8,Chad Ford,4.6,46,N/A,,2,,1,,,3,2,,,,4,,,,4,,,,
686,136,Brigham Young University - Hawaii,English,3.0,Caryn Lesuma,5.0,43,100%,5,2,,15,5,11,3,34,,1,2,8,,,5,13,2,2,,
687,136,Brigham Young University - Hawaii,Mathematics,3.6,Susan Barton,2.5,36,10%,2,,2,4,1,8,,3,2,,,1,3,12,2,3,1,,1,2
688,136,Brigham Young University - Hawaii,Chemistry,3.4,Daniel Scott,3.2,36,53%,4,4,1,,2,,1,4,1,,3,1,3,2,1,1,9,,4,4
689,136,Brigham Young University - Hawaii,Business,3.6,Jason Scott Earl,4.7,33,100%,2,15,,3,4,2,1,6,,3,7,14,1,4,2,9,,,,2
690,136,Brigham Young University - Hawaii,Business,2.8,Helena Hannonen,2.9,32,28%,1,,,,,2,1,3,,2,,1,5,1,2,2,2,1,1,6
691,136,Brigham Young University - Hawaii,Religion,1.6,Marcus Martins,3.9,32,100%,1,2,,1,3,,,3,5,,10,4,,,3,3,7,,,
692,136,Brigham Young University - Hawaii,Biology,3.6,Colby Weeks,3.2,30,57%,3,2,2,,,1,12,1,,,2,,6,2,1,1,1,,6,5
693,136,Brigham Young University - Hawaii,Psychology,3.8,Ronald Miller,4.4,25,80%,,7,,,,,7,2,,,1,2,,3,1,6,3,1,2,
694,136,Brigham Young University - Hawaii,Religion,2.9,Dan Sharp,4.7,25,100%,,10,,,2,,1,2,,,8,4,,5,1,3,8,,,1
695,136,Brigham Young University - Hawaii,History,3.3,Michael Murdock,4.3,24,71%,2,7,,1,,,1,1,,,3,,1,,5,2,2,1,,1
696,136,Brigham Young University - Hawaii,Biology,3.7,R. Shane Gold,4.7,23,N/A,,3,,10,3,,,8,,,,2,,,2,6,1,,,11
697,136,Brigham Young University - Hawaii,Science,4.1,David Porter,4.4,23,N/A,,1,,,,,2,,,,,1,,,1,,1,,,4
698,136,Brigham Young University - Hawaii,Science,4.2,Philip Bruner,2.4,22,14%,,,,,,,3,,,,,,2,,,,2,1,1,7
699,136,Brigham Young University - Hawaii,Business,3.2,Cary Wasden,3.7,22,N/A,,,,1,,5,,2,1,,,,,1,,,2,,1,2
700,136,Brigham Young University - Hawaii,History,3.5,Cynthia Compton,2.3,21,N/A,,1,1,3,,,4,,,1,,1,2,,1,,,,,6
